entity_id,entity_type,fiware_servicepath,irms1,pap1,time_index,vrms1
wibee-14004-01,Energy,/rabanales,3.26,744.41,1592594155000,228.27
wibee-14004-01,Energy,/rabanales,3.64,825.79,1592588153000,227.1
wibee-14004-01,Energy,/rabanales,1.28,292.16,1592590254000,228.58
wibee-14004-01,Energy,/rabanales,3.37,768.74,1592591454000,228.3
wibee-14004-01,Energy,/rabanales,1.27,290.82,1592591754000,228.43
wibee-14004-01,Energy,/rabanales,1.22,280.41,1592592955000,228.93
wibee-14004-01,Energy,/rabanales,3.2,731.06,1592597156000,228.2
wibee-14004-01,Energy,/rabanales,1.24,285.24,1592598056000,230.37
wibee-14004-01,Energy,/rabanales,1.86,430.36,1592612161000,231.59
wibee-14004-01,Energy,/rabanales,1.36,315.59,1592613061000,232.85
wibee-14004-01,Energy,/rabanales,1.31,302.73,1592620264000,231.34
wibee-14004-01,Energy,/rabanales,1.32,305.75,1592621164000,231.82
wibee-14004-01,Energy,/rabanales,1.34,315.72,1592613362000,232.9
wibee-14004-01,Energy,/rabanales,1.23,288.08,1592614562000,233.53
wibee-14004-01,Energy,/rabanales,1.24,284.47,1592615462000,229.76
wibee-14004-01,Energy,/rabanales,1.24,284.85,1592616362000,230.05
wibee-14004-01,Energy,/rabanales,1.25,286.25,1592616062000,229.4
wibee-14004-01,Energy,/rabanales,7.88,1811.56,1592631967000,229.93
wibee-14004-01,Energy,/rabanales,1.64,377.38,1592632867000,230.01
wibee-14004-01,Energy,/rabanales,1.38,316.43,1592634968000,228.75
wibee-14004-01,Energy,/rabanales,7.77,1783.74,1592640970000,229.6
wibee-14004-01,Energy,/rabanales,2.86,656.93,1592646672000,229.55
wibee-14004-01,Energy,/rabanales,2.82,647.21,1592646972000,229.47
wibee-14004-01,Energy,/rabanales,2.69,619.35,1592647272000,229.99
wibee-14004-01,Energy,/rabanales,1.2,274.87,1592649973000,229.38
wibee-14004-01,Energy,/rabanales,1.26,287.57,1592650873000,229.06
wibee-14004-01,Energy,/rabanales,1.25,285.94,1592671580000,229.31
wibee-14004-01,Energy,/rabanales,1.19,273.41,1592664077000,229.91
wibee-14004-01,Energy,/rabanales,1.21,277.68,1592664377000,230.36
wibee-14004-01,Energy,/rabanales,1.24,286.47,1592667078000,230.35
wibee-14004-01,Energy,/rabanales,1.25,287.87,1592667978000,229.75
wibee-14004-01,Energy,/rabanales,1.2,276.92,1592668879000,230.15
wibee-14004-01,Energy,/rabanales,1.27,290.38,1592661977000,229.3
wibee-14004-01,Energy,/rabanales,1.23,283.6,1592669779000,231.28
wibee-14004-01,Energy,/rabanales,1.23,283.2,1592671880000,229.79
wibee-14004-01,Energy,/rabanales,1.83,422.16,1592701889000,231.27
wibee-14004-01,Energy,/rabanales,1.28,294.89,1592691986000,230.15
wibee-14004-01,Energy,/rabanales,1.25,287.79,1592692286000,230.24
wibee-14004-01,Energy,/rabanales,1.28,295.82,1592692886000,230.91
wibee-14004-01,Energy,/rabanales,1.27,292.59,1592693486000,229.99
wibee-14004-01,Energy,/rabanales,1.29,297.76,1592695287000,231.24
wibee-14004-01,Energy,/rabanales,1.22,283.81,1592695887000,231.74
wibee-14004-01,Energy,/rabanales,1.23,286.24,1592696787000,232.04
wibee-14004-01,Energy,/rabanales,1.24,285.1,1592691386000,230.09
wibee-14004-01,Energy,/rabanales,10.26,2325.55,1592724096000,226.71
wibee-14004-01,Energy,/rabanales,1.94,444.21,1592721695000,229.54
wibee-14004-01,Energy,/rabanales,9.59,2186.55,1592723796000,227.93
wibee-14004-01,Energy,/rabanales,1.24,286.62,1592711792000,230.31
wibee-14004-01,Energy,/rabanales,1.2,284.04,1592716294000,231.38
wibee-14004-01,Energy,/rabanales,1.23,283.66,1592716594000,230.52
wibee-14004-01,Energy,/rabanales,1.26,290.84,1592717194000,230.52
wibee-14004-01,Energy,/rabanales,1.3,299.96,1592717494000,230.73
wibee-14004-01,Energy,/rabanales,1.27,291.68,1592719895000,229.91
wibee-14004-01,Energy,/rabanales,1.24,292.34,1592740430000,229.42
wibee-14004-01,Energy,/rabanales,1.25,284.89,1592741330000,228.49
wibee-14004-01,Energy,/rabanales,1.24,284.78,1592744031000,229.92
wibee-14004-01,Energy,/rabanales,1.25,287.32,1592745832000,229.08
wibee-14004-01,Energy,/rabanales,1.26,288.37,1592746432000,229.23
wibee-14004-01,Energy,/rabanales,1.21,277.34,1592747332000,229.54
wibee-14004-01,Energy,/rabanales,1.23,282.18,1592752134000,230.07
wibee-14004-01,Energy,/rabanales,1.26,289.26,1592740730000,229.6
wibee-14004-01,Energy,/rabanales,1.26,289.69,1592748533000,229.2
wibee-14004-01,Energy,/rabanales,13.81,3160.33,1592769239000,228.89
wibee-14004-01,Energy,/rabanales,22.91,5212.93,1592767439000,227.55
wibee-14004-01,Energy,/rabanales,5.03,1157.39,1592770740000,230.26
wibee-14004-01,Energy,/rabanales,2.43,557.44,1592763537000,229.48
wibee-14004-01,Energy,/rabanales,9.4,2157.09,1592764438000,229.58
wibee-14004-01,Energy,/rabanales,11.17,2554.93,1592765038000,228.8
wibee-14004-01,Energy,/rabanales,2.79,638.38,1592771340000,229.06
wibee-14004-01,Energy,/rabanales,2.83,648.96,1592771640000,229.12
wibee-14004-01,Energy,/rabanales,10.5,2404.33,1592765638000,229.0
wibee-14004-01,Energy,/rabanales,1.83,422.83,1592784244000,231.67
wibee-14004-01,Energy,/rabanales,1.79,414.32,1592784544000,231.63
wibee-14004-01,Energy,/rabanales,1.83,423.92,1592785144000,231.97
wibee-14004-01,Energy,/rabanales,1.8,413.95,1592786945000,232.03
wibee-14004-01,Energy,/rabanales,1.77,410.45,1592787545000,231.83
wibee-14004-01,Energy,/rabanales,1.63,376.78,1592789045000,230.81
wibee-14004-01,Energy,/rabanales,1.65,380.18,1592789346000,230.58
wibee-14004-01,Energy,/rabanales,1.65,379.46,1592789646000,230.55
wibee-14004-01,Energy,/rabanales,1.66,382.86,1592790246000,230.56
wibee-14004-01,Energy,/rabanales,7.74,1755.87,1592803450000,226.93
wibee-14004-01,Energy,/rabanales,17.2,3944.44,1592810652000,229.33
wibee-14004-01,Energy,/rabanales,7.11,1608.87,1592808552000,226.2
wibee-14004-01,Energy,/rabanales,1.44,331.88,1592812153000,230.84
wibee-14004-01,Energy,/rabanales,2.02,468.41,1592813353000,232.29
wibee-14004-01,Energy,/rabanales,1.32,301.2,1592804050000,228.32
wibee-14004-01,Energy,/rabanales,1.22,279.06,1592807351000,228.38
wibee-14004-01,Energy,/rabanales,1.25,286.15,1592809752000,228.97
wibee-14004-01,Energy,/rabanales,1.3,298.88,1592802550000,230.2
wibee-14004-01,Energy,/rabanales,19.48,4431.04,1592829858000,227.46
wibee-14004-01,Energy,/rabanales,7.37,1682.81,1592826257000,228.37
wibee-14004-01,Energy,/rabanales,7.65,1747.77,1592828358000,228.55
wibee-14004-01,Energy,/rabanales,7.8,1774.67,1592828658000,227.61
wibee-14004-01,Energy,/rabanales,8.3,1901.34,1592831058000,228.96
wibee-14004-01,Energy,/rabanales,8.12,1863.05,1592831359000,229.47
wibee-14004-01,Energy,/rabanales,8.26,1887.88,1592831959000,228.66
wibee-14004-01,Energy,/rabanales,7.9,1807.57,1592833159000,229.16
wibee-14004-01,Energy,/rabanales,8.34,1909.2,1592832859000,228.97
wibee-14004-01,Energy,/rabanales,7.84,1796.32,1592833459000,229.18
wibee-14004-01,Energy,/rabanales,15.23,3499.31,1592839761000,229.82
wibee-14004-01,Energy,/rabanales,8.3,1904.58,1592835260000,229.57
wibee-14004-01,Energy,/rabanales,8.43,1938.83,1592836160000,230.03
wibee-14004-01,Energy,/rabanales,8.48,1952.04,1592836460000,230.26
wibee-14004-01,Energy,/rabanales,8.47,1941.17,1592842462000,229.31
wibee-14004-01,Energy,/rabanales,8.49,1944.18,1592834360000,228.9
wibee-14004-01,Energy,/rabanales,9.46,2172.57,1592837961000,229.73
wibee-14004-01,Energy,/rabanales,9.39,2160.23,1592838261000,230.22
wibee-14004-01,Energy,/rabanales,4.21,961.44,1592862868000,228.11
wibee-14004-01,Energy,/rabanales,13.87,3151.2,1592855666000,227.2
wibee-14004-01,Energy,/rabanales,4.86,1110.41,1592856567000,228.35
wibee-14004-01,Energy,/rabanales,4.8,1095.39,1592858667000,228.37
wibee-14004-01,Energy,/rabanales,5.01,1159.2,1592861668000,231.24
wibee-14004-01,Energy,/rabanales,3.39,772.08,1592865269000,227.65
wibee-14004-01,Energy,/rabanales,4.73,1078.13,1592865869000,227.9
wibee-14004-01,Energy,/rabanales,4.22,964.54,1592863169000,228.4
wibee-14004-01,Energy,/rabanales,4.14,948.05,1592863469000,228.8
wibee-14004-01,Energy,/rabanales,1.3,300.82,1592884175000,231.61
wibee-14004-01,Energy,/rabanales,7.76,1782.44,1592888377000,229.6
wibee-14004-01,Energy,/rabanales,1.6,365.61,1592890177000,228.95
wibee-14004-01,Energy,/rabanales,1.61,368.28,1592890777000,228.32
wibee-14004-01,Energy,/rabanales,1.48,337.78,1592891077000,228.34
wibee-14004-01,Energy,/rabanales,1.23,285.34,1592881774000,231.33
wibee-14004-01,Energy,/rabanales,1.24,285.56,1592883875000,231.18
wibee-14004-01,Energy,/rabanales,1.28,295.64,1592885676000,230.08
wibee-14004-01,Energy,/rabanales,1.3,297.26,1592886276000,229.44
wibee-14004-01,Energy,/rabanales,5.85,1349.39,1592907283000,230.61
wibee-14004-01,Energy,/rabanales,5.67,1288.49,1592910884000,227.33
wibee-14004-01,Energy,/rabanales,6.08,1382.02,1592911484000,227.31
wibee-14004-01,Energy,/rabanales,6.79,1536.09,1592913285000,226.14
wibee-14004-01,Energy,/rabanales,6.93,1568.22,1592913885000,226.27
wibee-14004-01,Energy,/rabanales,6.8,1540.79,1592914185000,226.75
wibee-14004-01,Energy,/rabanales,7.12,1602.58,1592915385000,225.11
wibee-14004-01,Energy,/rabanales,6.39,1455.31,1592915985000,227.57
wibee-14004-01,Energy,/rabanales,6.37,1457.86,1592918386000,228.42
wibee-14004-01,Energy,/rabanales,7.66,1761.92,1592932190000,229.96
wibee-14004-01,Energy,/rabanales,7.58,1744.68,1592933391000,230.08
wibee-14004-01,Energy,/rabanales,7.22,1660.68,1592933991000,230.03
wibee-14004-01,Energy,/rabanales,7.05,1627.89,1592934891000,230.75
wibee-14004-01,Energy,/rabanales,7.45,1719.83,1592935792000,230.79
wibee-14004-01,Energy,/rabanales,8.23,1900.28,1592939993000,230.98
wibee-14004-01,Energy,/rabanales,7.14,1647.24,1592935191000,230.8
wibee-14004-01,Energy,/rabanales,6.91,1590.39,1592937892000,230.32
wibee-14004-01,Energy,/rabanales,7.88,1821.8,1592939693000,231.22
wibee-14004-01,Energy,/rabanales,1.58,369.34,1592957698000,232.34
wibee-14004-01,Energy,/rabanales,1.53,354.22,1592960399000,231.55
wibee-14004-01,Energy,/rabanales,1.41,323.75,1592962800000,229.26
wibee-14004-01,Energy,/rabanales,1.4,321.99,1592966701000,229.99
wibee-14004-01,Energy,/rabanales,1.55,357.88,1592969102000,230.48
wibee-14004-01,Energy,/rabanales,1.72,398.5,1592956198000,231.33
wibee-14004-01,Energy,/rabanales,1.55,359.5,1592959799000,231.76
wibee-14004-01,Energy,/rabanales,1.43,332.0,1592960699000,231.65
wibee-14004-01,Energy,/rabanales,1.41,324.6,1592967001000,229.92
wibee-14004-01,Energy,/rabanales,11.89,2727.61,1592980505000,229.38
wibee-14004-01,Energy,/rabanales,7.24,1654.05,1592985007000,228.41
wibee-14004-01,Energy,/rabanales,1.95,452.72,1592978705000,232.06
wibee-14004-01,Energy,/rabanales,1.36,311.76,1592980806000,229.96
wibee-14004-01,Energy,/rabanales,1.34,309.01,1592982006000,229.82
wibee-14004-01,Energy,/rabanales,1.77,401.19,1592987708000,226.89
wibee-14004-01,Energy,/rabanales,1.77,399.71,1592989208000,226.06
wibee-14004-01,Energy,/rabanales,1.37,313.8,1592982306000,229.76
wibee-14004-01,Energy,/rabanales,1.35,309.81,1592983506000,228.9
wibee-14004-01,Energy,/rabanales,5.64,1296.18,1593006614000,229.77
wibee-14004-01,Energy,/rabanales,15.73,3589.18,1593003913000,228.18
wibee-14004-01,Energy,/rabanales,11.17,2560.04,1593005113000,229.19
wibee-14004-01,Energy,/rabanales,10.41,2392.03,1593005413000,229.73
wibee-14004-01,Energy,/rabanales,10.58,2434.54,1593009915000,230.18
wibee-14004-01,Energy,/rabanales,11.43,2574.93,1593012616000,225.24
wibee-14004-01,Energy,/rabanales,15.35,3454.8,1593014116000,225.04
wibee-14004-01,Energy,/rabanales,5.68,1302.18,1593006314000,229.42
wibee-14004-01,Energy,/rabanales,11.1,2509.3,1593012315000,225.93
wibee-14004-01,Energy,/rabanales,10.99,2510.06,1593033922000,228.43
wibee-14004-01,Energy,/rabanales,1.49,348.16,1593027020000,232.01
wibee-14004-01,Energy,/rabanales,1.52,350.32,1593027920000,231.08
wibee-14004-01,Energy,/rabanales,1.45,333.22,1593030321000,229.04
wibee-14004-01,Energy,/rabanales,3.94,905.04,1593035123000,229.95
wibee-14004-01,Energy,/rabanales,3.71,849.58,1593038124000,228.71
wibee-14004-01,Energy,/rabanales,3.4,779.54,1593038424000,229.07
wibee-14004-01,Energy,/rabanales,1.5,348.75,1593027620000,231.8
wibee-14004-01,Energy,/rabanales,4.03,920.7,1593033322000,228.28
wibee-14004-01,Energy,/rabanales,1.4,324.37,1593055829000,231.41
wibee-14004-01,Energy,/rabanales,1.44,332.92,1593056429000,231.67
wibee-14004-01,Energy,/rabanales,1.43,331.55,1593057930000,231.32
wibee-14004-01,Energy,/rabanales,1.3,298.65,1593050428000,229.78
wibee-14004-01,Energy,/rabanales,1.28,294.93,1593051928000,230.47
wibee-14004-01,Energy,/rabanales,1.3,299.76,1593052828000,230.54
wibee-14004-01,Energy,/rabanales,1.44,333.9,1593057030000,231.9
wibee-14004-01,Energy,/rabanales,1.24,284.37,1593059130000,230.03
wibee-14004-01,Energy,/rabanales,1.21,276.89,1593060631000,229.53
wibee-14004-01,Energy,/rabanales,4.94,1116.53,1593080137000,225.99
wibee-14004-01,Energy,/rabanales,4.86,1096.49,1593080437000,225.44
wibee-14004-01,Energy,/rabanales,12.04,2700.42,1593081037000,224.28
wibee-14004-01,Energy,/rabanales,11.93,2703.44,1593081337000,226.69
wibee-14004-01,Energy,/rabanales,11.74,2669.15,1593082238000,227.48
wibee-14004-01,Energy,/rabanales,5.06,1170.82,1593083138000,231.55
wibee-14004-01,Energy,/rabanales,4.47,1026.94,1593085539000,229.96
wibee-14004-01,Energy,/rabanales,4.51,1034.57,1593086139000,229.42
wibee-14004-01,Energy,/rabanales,1.85,420.72,1593078336000,227.63
wibee-14004-01,Energy,/rabanales,5.31,1220.09,1593098743000,229.69
wibee-14004-01,Energy,/rabanales,5.35,1230.26,1593099943000,229.76
wibee-14004-01,Energy,/rabanales,5.29,1214.49,1593100243000,229.75
wibee-14004-01,Energy,/rabanales,8.67,1999.58,1593105945000,230.54
wibee-14004-01,Energy,/rabanales,5.04,1157.8,1593099643000,229.55
wibee-14004-01,Energy,/rabanales,9.1,2087.27,1593103244000,229.43
wibee-14004-01,Energy,/rabanales,8.81,2025.53,1593104745000,229.99
wibee-14004-01,Energy,/rabanales,9.41,2164.74,1593106845000,230.06
wibee-14004-01,Energy,/rabanales,8.67,2000.31,1593107446000,230.64
wibee-14004-01,Energy,/rabanales,2.97,680.04,1593122750000,229.12
wibee-14004-01,Energy,/rabanales,3.03,694.07,1593123050000,229.36
wibee-14004-01,Energy,/rabanales,3.66,836.86,1593124251000,228.37
wibee-14004-01,Energy,/rabanales,3.22,735.53,1593124551000,228.78
wibee-14004-01,Energy,/rabanales,2.75,632.32,1593126051000,229.64
wibee-14004-01,Energy,/rabanales,1.66,383.75,1593127252000,230.69
wibee-14004-01,Energy,/rabanales,1.88,434.14,1593130553000,230.42
wibee-14004-01,Energy,/rabanales,1.23,285.61,1593133554000,232.61
wibee-14004-01,Energy,/rabanales,1.29,299.42,1593133854000,232.06
wibee-14004-01,Energy,/rabanales,1.32,306.01,1593149759000,231.03
wibee-14004-01,Energy,/rabanales,9.6,2180.52,1593153360000,227.21
wibee-14004-01,Energy,/rabanales,1.36,311.18,1593156062000,228.67
wibee-14004-01,Energy,/rabanales,1.22,283.12,1593148859000,231.27
wibee-14004-01,Energy,/rabanales,1.29,297.64,1593149459000,231.16
wibee-14004-01,Energy,/rabanales,1.3,298.23,1593150359000,229.49
wibee-14004-01,Energy,/rabanales,1.22,279.29,1593153060000,228.45
wibee-14004-01,Energy,/rabanales,1.32,303.9,1593155161000,229.99
wibee-14004-01,Energy,/rabanales,1.21,280.17,1593145858000,232.1
wibee-14004-01,Energy,/rabanales,10.31,2360.71,1593165364000,229.02
wibee-14004-01,Energy,/rabanales,8.32,1916.14,1593166564000,230.37
wibee-14004-01,Energy,/rabanales,8.2,1903.88,1593169565000,232.18
wibee-14004-01,Energy,/rabanales,6.76,1552.37,1593170766000,229.59
wibee-14004-01,Energy,/rabanales,8.06,1870.2,1593165664000,229.76
wibee-14004-01,Energy,/rabanales,1.46,339.28,1593168965000,231.77
wibee-14004-01,Energy,/rabanales,13.84,3181.4,1593170165000,229.8
wibee-14004-01,Energy,/rabanales,1.36,315.61,1593177068000,231.96
wibee-14004-01,Energy,/rabanales,1.36,320.84,1593177668000,231.16
wibee-14004-01,Energy,/rabanales,14.54,3306.1,1593192372000,227.39
wibee-14004-01,Energy,/rabanales,7.94,1808.62,1593192672000,227.79
wibee-14004-01,Energy,/rabanales,1.31,301.02,1593198074000,230.04
wibee-14004-01,Energy,/rabanales,1.32,305.63,1593198374000,230.73
wibee-14004-01,Energy,/rabanales,1.35,307.49,1593203176000,228.34
wibee-14004-01,Energy,/rabanales,1.25,286.59,1593201675000,228.96
wibee-14004-01,Energy,/rabanales,1.35,309.3,1593204076000,229.19
wibee-14004-01,Energy,/rabanales,1.22,279.8,1593195973000,229.42
wibee-14004-01,Energy,/rabanales,1.29,297.15,1593197774000,230.4
wibee-14004-01,Energy,/rabanales,1.71,386.48,1593216980000,231.14
wibee-14004-01,Energy,/rabanales,1.31,302.65,1593220281000,231.84
wibee-14004-01,Energy,/rabanales,1.33,306.58,1593222382000,230.66
wibee-14004-01,Energy,/rabanales,1.33,310.07,1593225683000,232.44
wibee-14004-01,Energy,/rabanales,1.7,393.46,1593217580000,231.7
wibee-14004-01,Energy,/rabanales,1.26,293.25,1593223282000,232.16
wibee-14004-01,Energy,/rabanales,1.27,295.24,1593224182000,231.93
wibee-14004-01,Energy,/rabanales,1.29,299.46,1593225383000,232.82
wibee-14004-01,Energy,/rabanales,1.26,291.8,1593223882000,232.37
wibee-14004-01,Energy,/rabanales,1.35,310.77,1593236186000,230.57
wibee-14004-01,Energy,/rabanales,4.02,922.51,1593239787000,229.41
wibee-14004-01,Energy,/rabanales,1.36,311.02,1593245789000,227.92
wibee-14004-01,Energy,/rabanales,2.02,456.82,1593247890000,226.54
wibee-14004-01,Energy,/rabanales,1.26,288.04,1593237686000,229.28
wibee-14004-01,Energy,/rabanales,1.34,308.21,1593240087000,229.9
wibee-14004-01,Energy,/rabanales,1.38,318.99,1593240387000,230.4
wibee-14004-01,Energy,/rabanales,1.3,298.06,1593243088000,229.67
wibee-14004-01,Energy,/rabanales,1.14,263.01,1593236486000,230.4
wibee-14004-01,Energy,/rabanales,1.32,305.06,1593261394000,230.04
wibee-14004-01,Energy,/rabanales,1.36,312.97,1593264095000,229.97
wibee-14004-01,Energy,/rabanales,1.3,300.38,1593266496000,230.81
wibee-14004-01,Energy,/rabanales,1.35,312.84,1593267696000,231.28
wibee-14004-01,Energy,/rabanales,1.36,314.91,1593269797000,231.65
wibee-14004-01,Energy,/rabanales,1.35,313.84,1593271297000,233.13
wibee-14004-01,Energy,/rabanales,1.31,305.79,1593273098000,233.47
wibee-14004-01,Energy,/rabanales,1.28,296.37,1593265895000,231.22
wibee-14004-01,Energy,/rabanales,1.29,298.02,1593266195000,231.57
wibee-14004-01,Energy,/rabanales,9.55,2183.31,1593289603000,228.51
wibee-14004-01,Energy,/rabanales,1.37,316.96,1593286002000,231.73
wibee-14004-01,Energy,/rabanales,1.36,316.73,1593286602000,232.42
wibee-14004-01,Energy,/rabanales,2.43,565.88,1593291703000,232.45
wibee-14004-01,Energy,/rabanales,2.42,561.98,1593292004000,232.17
wibee-14004-01,Energy,/rabanales,1.35,313.54,1593282400000,231.8
wibee-14004-01,Energy,/rabanales,1.29,299.87,1593287202000,232.15
wibee-14004-01,Energy,/rabanales,1.28,295.07,1593288402000,230.26
wibee-14004-01,Energy,/rabanales,10.02,2295.46,1593290503000,229.2
wibee-14004-01,Energy,/rabanales,1.88,432.71,1593303407000,229.74
wibee-14004-01,Energy,/rabanales,1.3,301.09,1593307308000,231.11
wibee-14004-01,Energy,/rabanales,1.33,307.53,1593308809000,230.99
wibee-14004-01,Energy,/rabanales,1.37,318.06,1593314211000,231.57
wibee-14004-01,Energy,/rabanales,1.32,306.28,1593316011000,231.89
wibee-14004-01,Energy,/rabanales,1.31,304.37,1593316911000,231.72
wibee-14004-01,Energy,/rabanales,1.84,425.3,1593304307000,230.54
wibee-14004-01,Energy,/rabanales,1.2,279.76,1593311210000,232.33
wibee-14004-01,Energy,/rabanales,1.22,282.0,1593306108000,231.3
wibee-14004-01,Energy,/rabanales,1.61,373.79,1593334317000,231.51
wibee-14004-01,Energy,/rabanales,8.55,1972.26,1593336417000,230.56
wibee-14004-01,Energy,/rabanales,8.59,1979.82,1593336718000,230.58
wibee-14004-01,Energy,/rabanales,15.03,3438.99,1593337918000,228.8
wibee-14004-01,Energy,/rabanales,1.94,442.93,1593331316000,228.49
wibee-14004-01,Energy,/rabanales,2.49,565.48,1593331916000,227.36
wibee-14004-01,Energy,/rabanales,8.88,2046.81,1593337318000,230.39
wibee-14004-01,Energy,/rabanales,1.04,241.16,1593333717000,231.58
wibee-14004-01,Energy,/rabanales,8.81,2029.55,1593337018000,230.3
wibee-14004-01,Energy,/rabanales,28.01,6274.42,1593346621000,223.97
wibee-14004-01,Energy,/rabanales,8.58,1954.78,1593349450000,227.28
wibee-14004-01,Energy,/rabanales,5.64,1278.08,1593351551000,226.65
wibee-14004-01,Energy,/rabanales,5.64,1279.47,1593352151000,227.01
wibee-14004-01,Energy,/rabanales,5.49,1250.24,1593353351000,227.73
wibee-14004-01,Energy,/rabanales,5.54,1267.44,1593354552000,228.18
wibee-14004-01,Energy,/rabanales,8.56,1942.9,1593349150000,226.99
wibee-14004-01,Energy,/rabanales,5.72,1299.04,1593352451000,227.0
wibee-14004-01,Energy,/rabanales,5.54,1263.91,1593354852000,228.3
wibee-14004-01,Energy,/rabanales,5.25,1204.79,1593360254000,229.36
wibee-14004-01,Energy,/rabanales,10.33,2349.18,1593364155000,227.44
wibee-14004-01,Energy,/rabanales,10.39,2355.6,1593363855000,226.72
wibee-14004-01,Energy,/rabanales,10.32,2353.85,1593365355000,228.0
wibee-14004-01,Energy,/rabanales,9.5,2162.23,1593367456000,227.53
wibee-14004-01,Energy,/rabanales,9.27,2112.28,1593368056000,227.76
wibee-14004-01,Energy,/rabanales,11.1,2513.2,1593362654000,226.44
wibee-14004-01,Energy,/rabanales,9.75,2224.38,1593365956000,228.03
wibee-14004-01,Energy,/rabanales,9.91,2256.21,1593366556000,227.71
wibee-14004-01,Energy,/rabanales,3.49,808.96,1593382161000,231.62
wibee-14004-01,Energy,/rabanales,3.3,764.39,1593383061000,231.98
wibee-14004-01,Energy,/rabanales,3.1,721.22,1593383361000,232.69
wibee-14004-01,Energy,/rabanales,3.09,721.75,1593384561000,233.77
wibee-14004-01,Energy,/rabanales,3.03,706.42,1593386662000,232.79
wibee-14004-01,Energy,/rabanales,3.38,790.72,1593387562000,233.73
wibee-14004-01,Energy,/rabanales,3.34,782.03,1593388162000,234.14
wibee-14004-01,Energy,/rabanales,3.66,857.78,1593389663000,234.43
wibee-14004-01,Energy,/rabanales,3.65,854.67,1593390263000,234.21
wibee-14004-01,Energy,/rabanales,15.09,3429.97,1593413970000,227.34
wibee-14004-01,Energy,/rabanales,7.77,1760.82,1593412470000,226.64
wibee-14004-01,Energy,/rabanales,1.39,329.03,1593402267000,234.94
wibee-14004-01,Energy,/rabanales,1.32,308.77,1593402567000,234.77
wibee-14004-01,Energy,/rabanales,1.44,335.91,1593405268000,233.59
wibee-14004-01,Energy,/rabanales,1.42,330.05,1593405868000,233.16
wibee-14004-01,Energy,/rabanales,1.82,416.41,1593414571000,228.83
wibee-14004-01,Energy,/rabanales,1.21,280.82,1593407969000,231.52
wibee-14004-01,Energy,/rabanales,1.22,281.48,1593408869000,230.06
wibee-14004-01,Energy,/rabanales,1.45,326.11,1593428675000,224.44
wibee-14004-01,Energy,/rabanales,1.43,321.03,1593431076000,224.88
wibee-14004-01,Energy,/rabanales,1.35,302.84,1593432276000,224.35
wibee-14004-01,Energy,/rabanales,1.36,304.24,1593432876000,224.36
wibee-14004-01,Energy,/rabanales,1.36,303.16,1593433477000,223.32
wibee-14004-01,Energy,/rabanales,1.43,320.97,1593434977000,224.32
wibee-14004-01,Energy,/rabanales,1.45,325.34,1593435577000,224.46
wibee-14004-01,Energy,/rabanales,1.44,323.66,1593436178000,224.68
wibee-14004-01,Energy,/rabanales,1.45,326.7,1593428375000,225.35
wibee-14004-01,Energy,/rabanales,14.35,3235.41,1593450282000,225.39
wibee-14004-01,Energy,/rabanales,16.87,3869.24,1593465887000,229.29
wibee-14004-01,Energy,/rabanales,13.54,3046.45,1593452383000,225.0
wibee-14004-01,Energy,/rabanales,10.98,2488.91,1593456284000,226.77
wibee-14004-01,Energy,/rabanales,10.75,2439.8,1593456584000,226.97
wibee-14004-01,Energy,/rabanales,1.77,403.88,1593457184000,227.85
wibee-14004-01,Energy,/rabanales,1.56,357.43,1593457784000,228.57
wibee-14004-01,Energy,/rabanales,1.43,327.22,1593460185000,228.11
wibee-14004-01,Energy,/rabanales,1.45,328.49,1593460785000,227.25
wibee-14004-01,Energy,/rabanales,6.11,1409.14,1593476390000,230.67
wibee-14004-01,Energy,/rabanales,6.18,1430.32,1593478791000,231.36
wibee-14004-01,Energy,/rabanales,6.07,1401.2,1593476990000,230.79
wibee-14004-01,Energy,/rabanales,6.05,1396.9,1593477591000,230.75
wibee-14004-01,Energy,/rabanales,5.87,1358.6,1593479391000,231.39
wibee-14004-01,Energy,/rabanales,1.24,289.26,1593479991000,232.49
wibee-14004-01,Energy,/rabanales,1.21,282.36,1593481192000,233.09
wibee-14004-01,Energy,/rabanales,1.19,276.9,1593480592000,232.66
wibee-14004-01,Energy,/rabanales,1.2,279.7,1593482392000,233.46
wibee-14004-01,Energy,/rabanales,1.29,300.53,1593491395000,232.83
wibee-14004-01,Energy,/rabanales,1.26,294.52,1593490795000,233.03
wibee-14004-01,Energy,/rabanales,1.21,281.19,1593494096000,231.51
wibee-14004-01,Energy,/rabanales,1.19,275.49,1593494696000,230.74
wibee-14004-01,Energy,/rabanales,1.22,279.17,1593495296000,229.71
wibee-14004-01,Energy,/rabanales,1.22,279.99,1593495596000,229.62
wibee-14004-01,Energy,/rabanales,1.23,282.24,1593496497000,229.45
wibee-14004-01,Energy,/rabanales,1.26,289.48,1593496797000,230.16
wibee-14004-01,Energy,/rabanales,1.26,290.1,1593495896000,229.4
wibee-14004-01,Energy,/rabanales,1.87,426.12,1593507600000,227.41
wibee-14004-01,Energy,/rabanales,1.57,357.59,1593508500000,227.24
wibee-14004-01,Energy,/rabanales,1.58,359.34,1593510001000,227.99
wibee-14004-01,Energy,/rabanales,1.39,315.62,1593511802000,227.24
wibee-14004-01,Energy,/rabanales,1.38,313.15,1593512402000,226.79
